Ano;Mês;Clientela;Qte Benefícios Concedidos;Evolução Mensal (AnoMes);Vlr Benefícios Concedidos (R$);Grupo/Principais Espécies;Vlr Benef Concedidos (Mil R$)
2010;Outubro  ;Rural ;27467;201010;14039896,1;Ap Idade                                  ;14039,9
2010;Outubro  ;Rural ;1986;201010;1021438,7;Ap Invalidez                              ;1021,4
2010;Outubro  ;Rural ;10614;201010;5443191,8;Pensões por Morte                         ;5443,2
2010;Outubro  ;Rural ;19160;201010;9779509,1;Auxílio Doença                            ;9779,5
2010;Outubro  ;Rural ;137;201010;73245,2;Auxílio Reclusão                          ;73,2
2010;Outubro  ;Rural ;123;201010;31585,8;Auxílio Acidente                          ;31,6
2010;Outubro  ;Rural ;24971;201010;12737470,3;80-Salário-Maternidade                    ;12737,5
2010;Outubro  ;Rural ;2115;201010;1078650;Auxílio Doença Acidentário                ;1078,6
2010;Outubro  ;Rural ;54;201010;13983,2;Auxílio Acidente e Suplementar Acidentário;14
2010;Outubro  ;Rural ;73;201010;37230;Aposentadorias Acidentárias               ;37,2
2010;Outubro  ;Rural ;2;201010;2079,3;Pensões Acidentárias                      ;2,1
2010;Novembro ;Rural ;106;201011;67363,9;42-Ap Tempo Contrib LOPS                  ;67,4
2010;Novembro ;Rural ;29143;201011;14900473,6;Ap Idade                                  ;14900,5
2010;Novembro ;Rural ;1980;201011;1015072,9;Ap Invalidez                              ;1015,1
2010;Novembro ;Rural ;10787;201011;5526715,5;Pensões por Morte                         ;5526,7
2010;Novembro ;Rural ;18110;201011;9240612,5;Auxílio Doença                            ;9240,6
2010;Novembro ;Rural ;148;201011;79245,8;Auxílio Reclusão                          ;79,2
2010;Novembro ;Rural ;124;201011;31404,8;Auxílio Acidente                          ;31,4
2010;Novembro ;Rural ;26484;201011;13511351;80-Salário-Maternidade                    ;13511,4
2010;Novembro ;Rural ;1867;201011;952170;Auxílio Doença Acidentário                ;952,2
2010;Novembro ;Rural ;47;201011;13448,7;Auxílio Acidente e Suplementar Acidentário;13,4
2010;Novembro ;Rural ;66;201011;33660;Aposentadorias Acidentárias               ;33,7
2010;Novembro ;Rural ;2;201011;1653,9;Pensões Acidentárias                      ;1,6
2010;Dezembro ;Rural ;131;201012;83911,8;42-Ap Tempo Contrib LOPS                  ;83,9
2010;Dezembro ;Rural ;28376;201012;14509269;Ap Idade                                  ;14509,3
2010;Dezembro ;Rural ;1771;201012;910791,7;Ap Invalidez                              ;910,8
2010;Dezembro ;Rural ;10823;201012;5551645,3;Pensões por Morte                         ;5551,6
2010;Dezembro ;Rural ;17877;201012;9122021,2;Auxílio Doença                            ;9122
2010;Dezembro ;Rural ;123;201012;65274,4;Auxílio Reclusão                          ;65,3
2010;Dezembro ;Rural ;108;201012;27213,6;Auxílio Acidente                          ;27,2
2010;Dezembro ;Rural ;26686;201012;13613713;80-Salário-Maternidade                    ;13613,7
2010;Dezembro ;Rural ;1837;201012;936870;Auxílio Doença Acidentário                ;936,9
2010;Dezembro ;Rural ;56;201012;14521,2;Auxílio Acidente e Suplementar Acidentário;14,5
2010;Dezembro ;Rural ;79;201012;40548,6;Aposentadorias Acidentárias               ;40,6
2010;Dezembro ;Rural ;1;201012;808,9;Pensões Acidentárias                      ;0,8
2011;Janeiro  ;Urbana;20996;201101;21669664,3;Pensões por Morte                         ;21669,7
2011;Janeiro  ;Rural ;9712;201101;5275076,4;Pensões por Morte                         ;5275,1
2011;Janeiro  ;Urbana;27;201101;51638;Pensões por Morte                         ;51,6
2011;Janeiro  ;Urbana;1315;201101;925421,2;Auxílio Reclusão                          ;925,4
2011;Janeiro  ;Rural ;116;201101;64689,8;Auxílio Reclusão                          ;64,7
2011;Janeiro  ;Urbana;138732;201101;127918416,8;Auxílio Doença                            ;127918,4
2011;Janeiro  ;Rural ;15252;201101;8236593,5;Auxílio Doença                            ;8236,6
2011;Janeiro  ;Urbana;12053;201101;12096825,1;Ap Invalidez                              ;12096,8
2011;Janeiro  ;Rural ;1632;201101;889486,4;Ap Invalidez                              ;889,5
2011;Janeiro  ;Urbana;362;201101;193037;Auxílio Acidente                          ;193
2011;Janeiro  ;Rural ;113;201101;30768,1;Auxílio Acidente                          ;30,8
2011;Janeiro  ;Urbana;17086;201101;13310211,6;Ap Idade                                  ;13310,2
2011;Janeiro  ;Rural ;22928;201101;12414763,1;Ap Idade                                  ;12414,8
2011;Janeiro  ;Urbana;20440;201101;27777393,7;42-Ap Tempo Contrib LOPS                  ;27777,4
2011;Janeiro  ;Rural ;83;201101;59288,2;42-Ap Tempo Contrib LOPS                  ;59,3
2011;Janeiro  ;Urbana;420;201101;1096584,5;46-Ap Tempo Contrib Especial              ;1096,6
2011;Janeiro  ;Urbana;3;201101;2521,3;EPU - Pensões Mensais Vitalícias          ;2,5
2011;Janeiro  ;Urbana;501;201101;549327,4;Outras Ap Tempo Contrib                   ;549,3
2011;Janeiro  ;Urbana;4;201101;18666,2;EPU - Pensão por Morte                    ;18,7
2011;Janeiro  ;Urbana;19934;201101;13777623,2;80-Salário-Maternidade                    ;13777,6
2011;Janeiro  ;Rural ;19493;201101;10527774,1;80-Salário-Maternidade                    ;10527,8
2011;Janeiro  ;Urbana;2;201101;2160;Pensões Mensais Vitalícias                ;2,2
2011;Janeiro  ;Urbana;26;201101;28080;Pensões Mensais Vitalícias                ;28,1
2011;Janeiro  ;Urbana;13909;201101;7510956,1;87-Amparo Portador de Deficiência         ;7511
2011;Janeiro  ;Urbana;11822;201101;6383880;88-Amparo Idoso                           ;6383,9
2011;Janeiro  ;Urbana;24692;201101;23705143,6;Auxílio Doença Acidentário                ;23705,1
2011;Janeiro  ;Rural ;1799;201101;971460;Auxílio Doença Acidentário                ;971,5
2011;Janeiro  ;Urbana;813;201101;1009364,2;Aposentadorias Acidentárias               ;1009,4
2011;Janeiro  ;Rural ;58;201101;31320;Aposentadorias Acidentárias               ;31,3
2011;Janeiro  ;Urbana;53;201101;70382,5;Pensões Acidentárias                      ;70,4
2011;Janeiro  ;Urbana;998;201101;789295,9;Auxílio Acidente e Suplementar Acidentário;789,3
2011;Janeiro  ;Rural ;42;201101;11342,7;Auxílio Acidente e Suplementar Acidentário;11,3
2011;Janeiro  ;Urbana;8;201101;1400,2;Auxílio Acidente e Suplementar Acidentário;1,4
2011;Janeiro  ;Urbana;142;201101;150764,2;EPU - Pensões Mensais Vitalícias          ;150,8
2011;Fevereiro;Urbana;21452;201102;21934896,1;Pensões por Morte                         ;21934,9
2011;Fevereiro;Rural ;10424;201102;5667196,8;Pensões por Morte                         ;5667,2
2011;Fevereiro;Urbana;20;201102;53218,1;Pensões por Morte                         ;53,2
2011;Fevereiro;Urbana;1552;201102;1080998,6;Auxílio Reclusão                          ;1081
2011;Fevereiro;Rural ;143;201102;79521,5;Auxílio Reclusão                          ;79,5
2011;Fevereiro;Urbana;1;201102;540;Pensões por Morte                         ;0,5
2011;Fevereiro;Urbana;153974;201102;139156835,2;Auxílio Doença                            ;139156,8
2011;Fevereiro;Rural ;17298;201102;9353896,4;Auxílio Doença                            ;9353,9
2011;Fevereiro;Urbana;13507;201102;13477522,8;Ap Invalidez                              ;13477,5
2011;Fevereiro;Rural ;1995;201102;1089489,4;Ap Invalidez                              ;1089,5
2011;Fevereiro;Urbana;445;201102;233074,4;Auxílio Acidente                          ;233,1
2011;Fevereiro;Rural ;165;201102;44863,4;Auxílio Acidente                          ;44,9
2011;Fevereiro;Urbana;17530;201102;13987410,8;Ap Idade                                  ;13987,4
2011;Fevereiro;Rural ;26143;201102;14161129,5;Ap Idade                                  ;14161,1
2011;Fevereiro;Urbana;22895;201102;30874010,5;42-Ap Tempo Contrib LOPS                  ;30874
2011;Fevereiro;Rural ;117;201102;81464;42-Ap Tempo Contrib LOPS                  ;81,5
2011;Fevereiro;Urbana;416;201102;1042705;46-Ap Tempo Contrib Especial              ;1042,7
2011;Fevereiro;Urbana;11;201102;8468,7;EPU - Pensões Mensais Vitalícias          ;8,5
2011;Fevereiro;Urbana;703;201102;782091,6;Outras Ap Tempo Contrib                   ;782,1
2011;Fevereiro;Urbana;1;201102;1442,3;EPU - Pensão por Morte                    ;1,4
2011;Fevereiro;Urbana;22122;201102;15502269;80-Salário-Maternidade                    ;15502,3
2011;Fevereiro;Rural ;23734;201102;12825608;80-Salário-Maternidade                    ;12825,6
2011;Fevereiro;Urbana;2;201102;7378,6;Pensões por Morte                         ;7,4
2011;Fevereiro;Urbana;1;201102;1080;Pensões Mensais Vitalícias                ;1,1
2011;Fevereiro;Urbana;25;201102;27040;Pensões Mensais Vitalícias                ;27
2011;Fevereiro;Urbana;16509;201102;8919321,8;87-Amparo Portador de Deficiência         ;8919,3
2011;Fevereiro;Urbana;13272;201102;7170260;88-Amparo Idoso                           ;7170,3
2011;Fevereiro;Urbana;1;201102;540;EPU - Pensões Mensais Vitalícias          ;0,5
2011;Fevereiro;Urbana;25557;201102;23856163,2;Auxílio Doença Acidentário                ;23856,2
2011;Fevereiro;Rural ;1856;201102;1002765;Auxílio Doença Acidentário                ;1002,8
2011;Fevereiro;Urbana;853;201102;989819,6;Aposentadorias Acidentárias               ;989,8
2011;Fevereiro;Rural ;70;201102;37820;Aposentadorias Acidentárias               ;37,8
2011;Fevereiro;Urbana;68;201102;87308,1;Pensões Acidentárias                      ;87,3
2011;Fevereiro;Rural ;2;201102;1080;Pensões Acidentárias                      ;1,1
2011;Fevereiro;Urbana;1045;201102;855557,4;Auxílio Acidente e Suplementar Acidentário;855,6
2011;Fevereiro;Rural ;61;201102;16542,8;Auxílio Acidente e Suplementar Acidentário;16,5
2011;Fevereiro;Urbana;10;201102;3124,2;Auxílio Acidente e Suplementar Acidentário;3,1
2011;Fevereiro;Urbana;84;201102;89063,6;EPU - Pensões Mensais Vitalícias          ;89,1
2011;Março    ;Urbana;21403;201103;22274788,3;Pensões por Morte                         ;22274,8
2011;Março    ;Rural ;11177;201103;6128908,3;Pensões por Morte                         ;6128,9
2011;Março    ;Urbana;27;201103;49812,4;Pensões por Morte                         ;49,8
2011;Março    ;Urbana;1623;201103;1148700,1;Auxílio Reclusão                          ;1148,7
2011;Março    ;Rural ;134;201103;75115,1;Auxílio Reclusão                          ;75,1
2011;Março    ;Urbana;158109;201103;144274789,8;Auxílio Doença                            ;144274,8
2011;Março    ;Rural ;18029;201103;9832424;Auxílio Doença                            ;9832,4
2011;Março    ;Urbana;12792;201103;12932012;Ap Invalidez                              ;12932
2011;Março    ;Rural ;1882;201103;1033720;Ap Invalidez                              ;1033,7
2011;Março    ;Urbana;451;201103;230608,4;Auxílio Acidente                          ;230,6
2011;Março    ;Rural ;136;201103;37651,3;Auxílio Acidente                          ;37,6
2011;Março    ;Urbana;18371;201103;14622879;Ap Idade                                  ;14622,9
2011;Março    ;Rural ;28554;201103;15596884,4;Ap Idade                                  ;15596,9
2011;Março    ;Urbana;24022;201103;31993855;42-Ap Tempo Contrib LOPS                  ;31993,8
2011;Março    ;Rural ;134;201103;88024,4;42-Ap Tempo Contrib LOPS                  ;88
2011;Março    ;Urbana;554;201103;1344465,8;46-Ap Tempo Contrib Especial              ;1344,5
2011;Março    ;Urbana;11;201103;8677,5;EPU - Pensões Mensais Vitalícias          ;8,7
2011;Março    ;Urbana;813;201103;911157,9;Outras Ap Tempo Contrib                   ;911,2
2011;Março    ;Urbana;2;201103;26476,6;EPU - Pensão por Morte                    ;26,5
2011;Março    ;Urbana;24314;201103;16815150,5;80-Salário-Maternidade                    ;16815,2
2011;Março    ;Rural ;24951;201103;13602719,8;80-Salário-Maternidade                    ;13602,7
2011;Março    ;Urbana;2;201103;5833,7;Pensões por Morte                         ;5,8
2011;Março    ;Urbana;1;201103;1090;Pensões Mensais Vitalícias                ;1,1
2011;Março    ;Urbana;33;201103;35970;Pensões Mensais Vitalícias                ;36
2011;Março    ;Urbana;16288;201103;8876441,7;87-Amparo Portador de Deficiência         ;8876,4
2011;Março    ;Urbana;13495;201103;7354769,6;88-Amparo Idoso                           ;7354,8
2011;Março    ;Urbana;26890;201103;25143218,9;Auxílio Doença Acidentário                ;25143,2
2011;Março    ;Rural ;1955;201103;1065475;Auxílio Doença Acidentário                ;1065,5
2011;Março    ;Urbana;840;201103;1039323,6;Aposentadorias Acidentárias               ;1039,3
2011;Março    ;Rural ;64;201103;34881,6;Aposentadorias Acidentárias               ;34,9
2011;Março    ;Urbana;62;201103;69791,5;Pensões Acidentárias                      ;69,8
2011;Março    ;Rural ;2;201103;1631,2;Pensões Acidentárias                      ;1,6
2011;Março    ;Urbana;1146;201103;894838;Auxílio Acidente e Suplementar Acidentário;894,8
2011;Março    ;Rural ;55;201103;15261,1;Auxílio Acidente e Suplementar Acidentário;15,3
2011;Março    ;Urbana;12;201103;1992,5;Auxílio Acidente e Suplementar Acidentário;2
2011;Março    ;Urbana;153;201103;163987,6;EPU - Pensões Mensais Vitalícias          ;164
2011;Abril    ;Urbana;19984;201104;20520196,8;Pensões por Morte                         ;20520,2
2011;Abril    ;Rural ;10340;201104;5663314,3;Pensões por Morte                         ;5663,3
2011;Abril    ;Urbana;30;201104;55366,5;Pensões por Morte                         ;55,4
2011;Abril    ;Urbana;1544;201104;1093490,7;Auxílio Reclusão                          ;1093,5
2011;Abril    ;Rural ;129;201104;72094,2;Auxílio Reclusão                          ;72,1
2011;Abril    ;Urbana;144255;201104;131735446;Auxílio Doença                            ;131735,4
2011;Abril    ;Rural ;17069;201104;9303994,2;Auxílio Doença                            ;9304
2011;Abril    ;Urbana;12474;201104;12547421,2;Ap Invalidez                              ;12547,4
2011;Abril    ;Rural ;1805;201104;993287;Ap Invalidez                              ;993,3
2011;Abril    ;Urbana;394;201104;208856,8;Auxílio Acidente                          ;208,9
2011;Abril    ;Rural ;144;201104;39135,4;Auxílio Acidente                          ;39,1
2011;Abril    ;Urbana;17281;201104;13803617,6;Ap Idade                                  ;13803,6
2011;Abril    ;Rural ;27028;201104;14765415,4;Ap Idade                                  ;14765,4
2011;Abril    ;Urbana;22541;201104;30312286,7;42-Ap Tempo Contrib LOPS                  ;30312,3
2011;Abril    ;Rural ;100;201104;65688,8;42-Ap Tempo Contrib LOPS                  ;65,7
2011;Abril    ;Urbana;505;201104;1206585,7;46-Ap Tempo Contrib Especial              ;1206,6
2011;Abril    ;Urbana;6;201104;10098,3;EPU - Pensões Mensais Vitalícias          ;10,1
2011;Abril    ;Urbana;801;201104;914181,1;Outras Ap Tempo Contrib                   ;914,2
2011;Abril    ;Urbana;3;201104;33065,7;EPU - Pensão por Morte                    ;33,1
2011;Abril    ;Urbana;22366;201104;15384694,8;80-Salário-Maternidade                    ;15384,7
2011;Abril    ;Rural ;24399;201104;13300138;80-Salário-Maternidade                    ;13300,1
2011;Abril    ;Urbana;1;201104;2843,3;Pensões por Morte                         ;2,8
2011;Abril    ;Urbana;2;201104;2180;Pensões Mensais Vitalícias                ;2,2
2011;Abril    ;Urbana;18;201104;19620;Pensões Mensais Vitalícias                ;19,6
2011;Abril    ;Urbana;15105;201104;8232225;87-Amparo Portador de Deficiência         ;8232,2
2011;Abril    ;Urbana;13003;201104;7086635;88-Amparo Idoso                           ;7086,6
2011;Abril    ;Urbana;24094;201104;22927278;Auxílio Doença Acidentário                ;22927,3
2011;Abril    ;Rural ;1764;201104;961380;Auxílio Doença Acidentário                ;961,4
2011;Abril    ;Urbana;871;201104;1072520,7;Aposentadorias Acidentárias               ;1072,5
2011;Abril    ;Rural ;76;201104;41432,5;Aposentadorias Acidentárias               ;41,4
2011;Abril    ;Urbana;55;201104;64098,4;Pensões Acidentárias                      ;64,1
2011;Abril    ;Rural ;1;201104;1644,3;Pensões Acidentárias                      ;1,6
2011;Abril    ;Urbana;1099;201104;803586,5;Auxílio Acidente e Suplementar Acidentário;803,6
2011;Abril    ;Rural ;70;201104;19199,2;Auxílio Acidente e Suplementar Acidentário;19,2
2011;Abril    ;Urbana;11;201104;2616,5;Auxílio Acidente e Suplementar Acidentário;2,6
2011;Abril    ;Urbana;132;201104;141618,1;EPU - Pensões Mensais Vitalícias          ;141,6
2011;Maio     ;Urbana;23041;201105;23823330;Pensões por Morte                         ;23823,3
2011;Maio     ;Rural ;12244;201105;6704131,8;Pensões por Morte                         ;6704,1
2011;Maio     ;Urbana;20;201105;46534,8;Pensões por Morte                         ;46,5
2011;Maio     ;Urbana;1868;201105;1312778,8;Auxílio Reclusão                          ;1312,8
2011;Maio     ;Rural ;183;201105;100802,1;Auxílio Reclusão                          ;100,8
2011;Maio     ;Urbana;165054;201105;152311364,4;Auxílio Doença                            ;152311,4
2011;Maio     ;Rural ;19924;201105;10864149,9;Auxílio Doença                            ;10864,2
2011;Maio     ;Urbana;14857;201105;14938887,5;Ap Invalidez                              ;14938,9
2011;Maio     ;Rural ;2184;201105;1198737,8;Ap Invalidez                              ;1198,7
2011;Maio     ;Urbana;483;201105;271884,3;Auxílio Acidente                          ;271,9
2011;Maio     ;Rural ;117;201105;31878,1;Auxílio Acidente                          ;31,9
2011;Maio     ;Urbana;20975;201105;16480442,6;Ap Idade                                  ;16480,4
2011;Maio     ;Rural ;34107;201105;18638676,9;Ap Idade                                  ;18638,7
2011;Maio     ;Urbana;25487;201105;34397031,6;42-Ap Tempo Contrib LOPS                  ;34397
2011;Maio     ;Rural ;115;201105;79000,4;42-Ap Tempo Contrib LOPS                  ;79
2011;Maio     ;Urbana;682;201105;1746514,4;46-Ap Tempo Contrib Especial              ;1746,5
2011;Maio     ;Urbana;1;201105;993,5;Abono de Permanência                      ;1
2011;Maio     ;Urbana;11;201105;12211,3;EPU - Pensões Mensais Vitalícias          ;12,2
2011;Maio     ;Urbana;775;201105;877200,6;Outras Ap Tempo Contrib                   ;877,2
2011;Maio     ;Urbana;1;201105;9316,2;EPU - Pensão por Morte                    ;9,3
2011;Maio     ;Urbana;26285;201105;18197471,6;80-Salário-Maternidade                    ;18197,5
2011;Maio     ;Rural ;28867;201105;15733845,3;80-Salário-Maternidade                    ;15733,8
2011;Maio     ;Urbana;3;201105;8614,8;Pensões por Morte                         ;8,6
2011;Maio     ;Urbana;2;201105;2180;Pensões Mensais Vitalícias                ;2,2
2011;Maio     ;Urbana;35;201105;38150;Pensões Mensais Vitalícias                ;38,2
2011;Maio     ;Urbana;18147;201105;9890175,5;87-Amparo Portador de Deficiência         ;9890,2
2011;Maio     ;Urbana;14972;201105;8159734,6;88-Amparo Idoso                           ;8159,7
2011;Maio     ;Urbana;26796;201105;25691949,8;Auxílio Doença Acidentário                ;25692
2011;Maio     ;Rural ;1993;201105;1086185;Auxílio Doença Acidentário                ;1086,2
2011;Maio     ;Urbana;969;201105;1224135;Aposentadorias Acidentárias               ;1224,1
2011;Maio     ;Rural ;70;201105;38382,2;Aposentadorias Acidentárias               ;38,4
2011;Maio     ;Urbana;64;201105;78570,3;Pensões Acidentárias                      ;78,6
2011;Maio     ;Rural ;1;201105;885,6;Pensões Acidentárias                      ;0,9
2011;Maio     ;Urbana;1274;201105;1003709,6;Auxílio Acidente e Suplementar Acidentário;1003,7
2011;Maio     ;Rural ;59;201105;17713;Auxílio Acidente e Suplementar Acidentário;17,7
2011;Maio     ;Urbana;12;201105;4564,4;Auxílio Acidente e Suplementar Acidentário;4,6
2011;Maio     ;Urbana;133;201105;142482;EPU - Pensões Mensais Vitalícias          ;142,5
2011;Junho    ;Urbana;22068;201106;22889889,2;Pensões por Morte                         ;22889,9
2011;Junho    ;Rural ;11740;201106;6420698,5;Pensões por Morte                         ;6420,7
2011;Junho    ;Urbana;19;201106;32686,9;Pensões por Morte                         ;32,7
2011;Junho    ;Urbana;1701;201106;1201032,6;Auxílio Reclusão                          ;1201
2011;Junho    ;Rural ;176;201106;98696,7;Auxílio Reclusão                          ;98,7
2011;Junho    ;Urbana;152852;201106;141463532,5;Auxílio Doença                            ;141463,5
2011;Junho    ;Rural ;17972;201106;9799970,4;Auxílio Doença                            ;9800
2011;Junho    ;Urbana;14674;201106;14822786,5;Ap Invalidez                              ;14822,8
2011;Junho    ;Rural ;2274;201106;1247497,9;Ap Invalidez                              ;1247,5
2011;Junho    ;Urbana;454;201106;239579,5;Auxílio Acidente                          ;239,6
2011;Junho    ;Rural ;129;201106;35274,6;Auxílio Acidente                          ;35,3
2011;Junho    ;Urbana;20678;201106;15976232,8;Ap Idade                                  ;15976,2
2011;Junho    ;Rural ;31838;201106;17391239;Ap Idade                                  ;17391,2
2011;Junho    ;Urbana;23690;201106;32454239,1;42-Ap Tempo Contrib LOPS                  ;32454,2
2011;Junho    ;Rural ;103;201106;68180,5;42-Ap Tempo Contrib LOPS                  ;68,2
2011;Junho    ;Urbana;685;201106;1713492;46-Ap Tempo Contrib Especial              ;1713,5
2011;Junho    ;Urbana;11;201106;8045,8;EPU - Pensões Mensais Vitalícias          ;8
2011;Junho    ;Urbana;639;201106;752408,9;Outras Ap Tempo Contrib                   ;752,4
2011;Junho    ;Urbana;2;201106;11728,9;EPU - Pensão por Morte                    ;11,7
2011;Junho    ;Urbana;23969;201106;16640484;80-Salário-Maternidade                    ;16640,5
2011;Junho    ;Rural ;25283;201106;13781994,8;80-Salário-Maternidade                    ;13782
2011;Junho    ;Urbana;4;201106;13508,4;Pensões por Morte                         ;13,5
2011;Junho    ;Urbana;4;201106;4360;Pensões Mensais Vitalícias                ;4,4
2011;Junho    ;Urbana;33;201106;35970;Pensões Mensais Vitalícias                ;36
2011;Junho    ;Urbana;16794;201106;9152639;87-Amparo Portador de Deficiência         ;9152,6
2011;Junho    ;Urbana;13717;201106;7475858,7;88-Amparo Idoso                           ;7475,9
2011;Junho    ;Urbana;25055;201106;24195601,1;Auxílio Doença Acidentário                ;24195,6
2011;Junho    ;Rural ;1952;201106;1063840;Auxílio Doença Acidentário                ;1063,8
2011;Junho    ;Urbana;993;201106;1199262,8;Aposentadorias Acidentárias               ;1199,3
2011;Junho    ;Rural ;86;201106;47143,6;Aposentadorias Acidentárias               ;47,1
2011;Junho    ;Urbana;60;201106;75864,4;Pensões Acidentárias                      ;75,9
2011;Junho    ;Rural ;2;201106;1734,2;Pensões Acidentárias                      ;1,7
2011;Junho    ;Urbana;1286;201106;1034257,8;Auxílio Acidente e Suplementar Acidentário;1034,3
2011;Junho    ;Rural ;51;201106;14233,8;Auxílio Acidente e Suplementar Acidentário;14,2
2011;Junho    ;Urbana;12;201106;2326;Auxílio Acidente e Suplementar Acidentário;2,3
2011;Junho    ;Urbana;170;201106;182797,6;EPU - Pensões Mensais Vitalícias          ;182,8
2011;Julho    ;Urbana;22225;201107;22883234;Pensões por Morte                         ;22883,2
2011;Julho    ;Rural ;11564;201107;6329306;Pensões por Morte                         ;6329,3
2011;Julho    ;Urbana;18;201107;40094,5;Pensões por Morte                         ;40,1
2011;Julho    ;Urbana;1702;201107;1194977,7;Auxílio Reclusão                          ;1195
2011;Julho    ;Rural ;160;201107;91217,7;Auxílio Reclusão                          ;91,2
2011;Julho    ;Urbana;1;201107;517,8;Pensões por Morte                         ;0,5
2011;Julho    ;Urbana;137806;201107;127552498,9;Auxílio Doença                            ;127552,5
2011;Julho    ;Rural ;16224;201107;8846299,9;Auxílio Doença                            ;8846,3
2011;Julho    ;Urbana;12794;201107;12760897,6;Ap Invalidez                              ;12760,9
2011;Julho    ;Rural ;2147;201107;1180916,3;Ap Invalidez                              ;1180,9
2011;Julho    ;Urbana;425;201107;209773,4;Auxílio Acidente                          ;209,8
2011;Julho    ;Rural ;126;201107;35014,1;Auxílio Acidente                          ;35
2011;Julho    ;Urbana;19916;201107;15607331,3;Ap Idade                                  ;15607,3
2011;Julho    ;Rural ;28687;201107;15673261,7;Ap Idade                                  ;15673,3
2011;Julho    ;Urbana;22788;201107;31171477,4;42-Ap Tempo Contrib LOPS                  ;31171,5
2011;Julho    ;Rural ;96;201107;62836,8;42-Ap Tempo Contrib LOPS                  ;62,8
2011;Julho    ;Urbana;566;201107;1405670,8;46-Ap Tempo Contrib Especial              ;1405,7
2011;Julho    ;Urbana;7;201107;5380,2;EPU - Pensões Mensais Vitalícias          ;5,4
2011;Julho    ;Urbana;628;201107;773769,7;Outras Ap Tempo Contrib                   ;773,8
2011;Julho    ;Urbana;3;201107;43789,1;EPU - Pensão por Morte                    ;43,8
2011;Julho    ;Urbana;23172;201107;16198801,2;80-Salário-Maternidade                    ;16198,8
2011;Julho    ;Rural ;23928;201107;13044198,9;80-Salário-Maternidade                    ;13044,2
2011;Julho    ;Urbana;2;201107;7327;Pensões por Morte                         ;7,3
2011;Julho    ;Urbana;3;201107;3270;Pensões Mensais Vitalícias                ;3,3
2011;Julho    ;Urbana;23;201107;25070;Pensões Mensais Vitalícias                ;25,1
2011;Julho    ;Urbana;14422;201107;7859990;87-Amparo Portador de Deficiência         ;7860
2011;Julho    ;Urbana;12663;201107;6901335;88-Amparo Idoso                           ;6901,3
2011;Julho    ;Urbana;23221;201107;22321667,2;Auxílio Doença Acidentário                ;22321,7
2011;Julho    ;Rural ;1687;201107;919415;Auxílio Doença Acidentário                ;919,4
2011;Julho    ;Urbana;816;201107;975836,6;Aposentadorias Acidentárias               ;975,8
2011;Julho    ;Rural ;75;201107;41129,5;Aposentadorias Acidentárias               ;41,1
2011;Julho    ;Urbana;74;201107;79848,8;Pensões Acidentárias                      ;79,8
2011;Julho    ;Rural ;1;201107;545;Pensões Acidentárias                      ;0,6
2011;Julho    ;Urbana;1157;201107;904341,6;Auxílio Acidente e Suplementar Acidentário;904,3
2011;Julho    ;Rural ;60;201107;16736,4;Auxílio Acidente e Suplementar Acidentário;16,7
2011;Julho    ;Urbana;13;201107;2647,6;Auxílio Acidente e Suplementar Acidentário;2,6
2011;Julho    ;Urbana;112;201107;120431,4;EPU - Pensões Mensais Vitalícias          ;120,4
2011;Agosto   ;Urbana;24996;201108;25765510,2;Pensões por Morte                         ;25765,5
2011;Agosto   ;Rural ;13194;201108;7216952,8;Pensões por Morte                         ;7217
2011;Agosto   ;Urbana;31;201108;59158,6;Pensões por Morte                         ;59,2
2011;Agosto   ;Urbana;1859;201108;1313322,3;Auxílio Reclusão                          ;1313,3
2011;Agosto   ;Rural ;157;201108;89904,2;Auxílio Reclusão                          ;89,9
2011;Agosto   ;Urbana;2;201108;1090;Rmv Invalidez                             ;1,1
2011;Agosto   ;Urbana;172875;201108;160468333,8;Auxílio Doença                            ;160468,3
2011;Agosto   ;Rural ;19787;201108;10787139,7;Auxílio Doença                            ;10787,1
2011;Agosto   ;Urbana;15882;201108;15822937,7;Ap Invalidez                              ;15822,9
2011;Agosto   ;Rural ;2416;201108;1337401,1;Ap Invalidez                              ;1337,4
2011;Agosto   ;Urbana;564;201108;287102,2;Auxílio Acidente                          ;287,1
2011;Agosto   ;Rural ;122;201108;33249,4;Auxílio Acidente                          ;33,2
2011;Agosto   ;Urbana;23503;201108;18452354;Ap Idade                                  ;18452,4
2011;Agosto   ;Rural ;32250;201108;17629826,3;Ap Idade                                  ;17629,8
2011;Agosto   ;Urbana;27438;201108;37348875,5;42-Ap Tempo Contrib LOPS                  ;37348,9
2011;Agosto   ;Rural ;153;201108;100774,7;42-Ap Tempo Contrib LOPS                  ;100,8
2011;Agosto   ;Urbana;757;201108;1851911,3;46-Ap Tempo Contrib Especial              ;1851,9
2011;Agosto   ;Urbana;12;201108;10018,2;EPU - Pensões Mensais Vitalícias          ;10
2011;Agosto   ;Urbana;723;201108;842081,9;Outras Ap Tempo Contrib                   ;842,1
2011;Agosto   ;Urbana;1;201108;4206,3;EPU - Pensão por Morte                    ;4,2
2011;Agosto   ;Urbana;25828;201108;18043835,4;80-Salário-Maternidade                    ;18043,8
2011;Agosto   ;Rural ;28667;201108;15627128,8;80-Salário-Maternidade                    ;15627,1
2011;Agosto   ;Urbana;2;201108;7162,4;Pensões por Morte                         ;7,2
